freeSpaces,month,freeBikesRate,temperature,hour,datetime,freeBikes,windSpeed,occupyBikesRate,humidity,occupyBikes,pressure,weatherText,visibility,dateMilliseconds,weatherCode,_id,day,minute,weekday
1963,7,74.5512820513,34,11,2014-07-18 11:40:01.840000,1163,22.53,25.4487179487,23.0,397,982.05,Fair,9.99,1405683601000,34,53c9079e5237bc52843fded5,18,40,4
1952,7,75.2564102564,34,11,2014-07-18 11:50:01.892000,1174,22.53,24.7435897436,23.0,386,982.05,Fair,9.99,1405684201000,34,53c909f45237bc529a2beefa,18,50,4
1946,7,75.641025641,34,12,2014-07-18 12:00:02.211000,1180,27.36,24.358974359,21.0,380,982.05,Fair,9.99,1405684802000,34,53c90c4b5237bc52c36e3eb2,18,0,4
1948,7,75.5128205128,34,12,2014-07-18 12:10:02.354000,1178,27.36,24.4871794872,21.0,382,982.05,Fair,9.99,1405685402000,34,53c90ea35237bc52df5d36ef,18,10,4
1955,7,75.0641025641,34,12,2014-07-18 12:20:01.863000,1171,27.36,24.9358974359,21.0,389,982.05,Fair,9.99,1405686001000,34,53c910fb5237bc52fcaf5d73,18,20,4
1953,7,75.1923076923,35,12,2014-07-18 12:30:02.206000,1173,28.97,24.8076923077,20.0,387,982.05,Fair,9.99,1405686602000,34,53c913535237bc531ff19273,18,30,4
1954,7,75.1282051282,35,12,2014-07-18 12:40:02.139000,1172,28.97,24.8717948718,20.0,388,982.05,Fair,9.99,1405687202000,34,53c915ac5237bc5337b626b8,18,40,4
1957,7,74.9358974359,35,12,2014-07-18 12:50:02.055000,1169,28.97,25.0641025641,20.0,391,982.05,Fair,9.99,1405687802000,34,53c918035237bc535bba3dc7,18,50,4
1955,7,75.0641025641,34,13,2014-07-18 13:00:02.535000,1171,19.31,24.9358974359,21.0,389,982.05,Fair,9.99,1405688402000,34,53c91a5c5237bc5376c525c4,18,0,4
1961,7,74.6794871795,34,13,2014-07-18 13:10:02.164000,1165,19.31,25.3205128205,21.0,395,982.05,Fair,9.99,1405689002000,34,53c91cb45237bc5394678b5c,18,10,4
1967,7,74.2948717949,34,13,2014-07-18 13:20:01.991000,1159,19.31,25.7051282051,21.0,401,982.05,Fair,9.99,1405689601000,34,53c91f0b5237bc53ba7c9265,18,20,4
1959,7,74.8076923077,34,13,2014-07-18 13:30:02.184000,1167,19.31,25.1923076923,21.0,393,982.05,Fair,9.99,1405690202000,34,53c921645237bc53d3f795a8,18,30,4
1960,7,74.7435897436,35,13,2014-07-18 13:40:02.196000,1166,16.09,25.2564102564,20.0,394,982.05,Fair,9.99,1405690802000,34,53c923bc5237bc53f76d9edb,18,40,4
1965,7,74.4230769231,35,13,2014-07-18 13:50:02.068000,1161,16.09,25.5769230769,20.0,399,982.05,Fair,9.99,1405691402000,34,53c926145237bc541029b94e,18,50,4
1948,7,75.5128205128,35,14,2014-07-18 14:00:01.976000,1178,22.53,24.4871794872,19.0,382,982.05,Fair,9.99,1405692001000,34,53c9286c5237bc542b8cacd5,18,0,4
1959,7,74.8076923077,35,14,2014-07-18 14:10:01.924000,1167,22.53,25.1923076923,19.0,393,982.05,Fair,9.99,1405692601000,34,53c92acb5237bc545326f075,18,10,4
1954,7,75.1282051282,35,14,2014-07-18 14:20:02.111000,1172,22.53,24.8717948718,19.0,388,982.05,Fair,9.99,1405693202000,34,53c92d1b5237bc546f56879a,18,20,4
1954,7,75.1282051282,35,14,2014-07-18 14:30:01.854000,1172,28.97,24.8717948718,19.0,388,982.05,Fair,9.99,1405693801000,34,53c92f765237bc5488479ef2,18,30,4
1960,7,74.7435897436,35,14,2014-07-18 14:40:01.948000,1166,28.97,25.2564102564,19.0,394,982.05,Fair,9.99,1405694401000,34,53c931cc5237bc54ad657fc9,18,40,4
1960,7,74.7435897436,35,14,2014-07-18 14:50:02.557000,1166,28.97,25.2564102564,19.0,394,982.05,Fair,9.99,1405695002000,34,53c934255237bc54c7eaf23c,18,50,4
1960,7,74.7435897436,35,15,2014-07-18 15:00:02.198000,1166,27.36,25.2564102564,20.0,394,982.05,Fair,9.99,1405695602000,34,53c9367b5237bc54ee5ff101,18,0,4
1963,7,74.5512820513,35,15,2014-07-18 15:10:01.891000,1163,27.36,25.4487179487,20.0,397,982.05,Fair,9.99,1405696201000,34,53c938d55237bc550afb6bbf,18,10,4
1955,7,75.0641025641,35,15,2014-07-18 15:20:02.456000,1171,27.36,24.9358974359,20.0,389,982.05,Fair,9.99,1405696802000,34,53c93b2c5237bc552748d326,18,20,4
1954,7,75.1282051282,35,15,2014-07-18 15:30:01.859000,1172,27.36,24.8717948718,20.0,388,982.05,Fair,9.99,1405697401000,34,53c93d855237bc554af318ba,18,30,4
1950,7,75.3846153846,35,15,2014-07-18 15:40:02.401000,1176,25.75,24.6153846154,20.0,384,982.05,Fair,9.99,1405698002000,34,53c93fde5237bc5563dfe287,18,40,4
1956,7,75.0,35,15,2014-07-18 15:50:02.120000,1170,25.75,25.0,20.0,390,982.05,Fair,9.99,1405698602000,34,53c942355237bc5586016d67,18,50,4
1943,7,75.8333333333,35,16,2014-07-18 16:00:02.570000,1183,25.75,24.1666666667,20.0,377,982.05,Fair,9.99,1405699202000,34,53c944905237bc55a13bd7bf,18,0,4
1945,7,75.7051282051,34,16,2014-07-18 16:10:02.132000,1181,28.97,24.2948717949,21.0,379,982.05,Fair,9.99,1405699802000,34,53c946e65237bc55bf2e509e,18,10,4
1946,7,75.641025641,34,16,2014-07-18 16:20:02.139000,1180,28.97,24.358974359,21.0,380,982.05,Fair,9.99,1405700402000,34,53c949405237bc55e4aa609a,18,20,4
1942,7,75.8974358974,34,16,2014-07-18 16:30:01.719000,1184,32.19,24.1025641026,20.0,376,982.05,Fair,9.99,1405701001000,34,53c94bbb5237bc55fe2e1af7,18,30,4
1929,7,76.7307692308,34,16,2014-07-18 16:40:01.720000,1197,32.19,23.2692307692,20.0,363,982.05,Fair,9.99,1405701601000,34,53c94dfd5237bc562746742d,18,40,4
1940,7,76.0256410256,34,16,2014-07-18 16:50:01.685000,1186,32.19,23.9743589744,20.0,374,982.05,Fair,9.99,1405702201000,34,53c950495237bc5642b62302,18,50,4
1949,7,75.4487179487,34,17,2014-07-18 17:00:02.510000,1177,28.97,24.5512820513,17.0,383,982.05,Fair,9.99,1405702802000,34,53c952a45237bc565e360a90,18,0,4
1955,7,75.0641025641,34,17,2014-07-18 17:10:02.379000,1171,28.97,24.9358974359,17.0,389,982.05,Fair,9.99,1405703402000,34,53c954fa5237bc568668bf35,18,10,4
1963,7,74.5512820513,34,17,2014-07-18 17:20:02.216000,1163,28.97,25.4487179487,17.0,397,982.05,Fair,9.99,1405704002000,34,53c9574f5237bc56a3e88975,18,20,4
1958,7,74.8717948718,34,17,2014-07-18 17:30:02.220000,1168,28.97,25.1282051282,17.0,392,982.05,Fair,9.99,1405704602000,34,53c959a65237bc56bb1a7d87,18,30,4
1938,7,76.1538461538,33,17,2014-07-18 17:40:02.430000,1188,28.97,23.8461538462,20.0,372,982.05,Fair,9.99,1405705202000,34,53c95bff5237bc56dff22318,18,40,4
1942,7,75.8974358974,33,17,2014-07-18 17:50:02.258000,1184,28.97,24.1025641026,20.0,376,982.05,Fair,9.99,1405705802000,34,53c95e555237bc56f87a52f8,18,50,4
1936,7,76.2820512821,33,18,2014-07-18 18:00:02.132000,1190,28.97,23.7179487179,20.0,370,982.05,Fair,9.99,1405706402000,34,53c960ae5237bc5714e876ad,18,0,4
1937,7,76.2179487179,33,18,2014-07-18 18:10:01.691000,1189,28.97,23.7820512821,20.0,371,982.05,Fair,9.99,1405707001000,34,53c963055237bc573ddc01d1,18,10,4
1929,7,76.7307692308,33,18,2014-07-18 18:20:02.154000,1197,28.97,23.2692307692,20.0,363,982.05,Fair,9.99,1405707602000,34,53c9655e5237bc5758b771f5,18,20,4
1961,7,74.6794871795,32,18,2014-07-18 18:30:02.111000,1165,25.75,25.3205128205,22.0,395,982.05,Fair,9.99,1405708202000,34,53c967bb5237bc577c365fdd,18,30,4
1967,7,74.2948717949,32,18,2014-07-18 18:40:02.553000,1159,25.75,25.7051282051,22.0,401,982.05,Fair,9.99,1405708802000,34,53c96a0e5237bc5797a5b5d2,18,40,4
1942,7,75.8974358974,32,18,2014-07-18 18:50:02.251000,1184,25.75,24.1025641026,22.0,376,982.05,Fair,9.99,1405709402000,34,53c96c665237bc57af72f061,18,50,4
1942,7,75.8974358974,32,19,2014-07-18 19:00:02.656000,1184,25.75,24.1025641026,22.0,376,982.05,Fair,9.99,1405710002000,34,53c96ed85237bc57d6b19f0f,18,0,4
1945,7,75.7051282051,32,19,2014-07-18 19:10:01.952000,1181,25.75,24.2948717949,21.0,379,982.05,Fair,9.99,1405710601000,34,53c971255237bc57f394d582,18,10,4
1947,7,75.5769230769,32,19,2014-07-18 19:20:01.628000,1179,25.75,24.4230769231,21.0,381,982.05,Fair,9.99,1405711201000,34,53c9736c5237bc5811f55cde,18,20,4
1961,7,74.6794871795,31,19,2014-07-18 19:30:01.967000,1165,24.14,25.3205128205,22.0,395,982.05,Fair,9.99,1405711801000,34,53c975c65237bc58348acbd6,18,30,4
1971,7,74.0384615385,31,19,2014-07-18 19:40:01.634000,1155,24.14,25.9615384615,22.0,405,982.05,Fair,9.99,1405712401000,34,53c978205237bc584e103764,18,40,4
1947,7,75.5769230769,31,19,2014-07-18 19:50:02.050000,1179,24.14,24.4230769231,22.0,381,982.05,Fair,9.99,1405713002000,34,53c97a735237bc5871d06caf,18,50,4
1950,7,75.3846153846,31,20,2014-07-18 20:00:02.087000,1176,24.14,24.6153846154,22.0,384,982.05,Fair,9.99,1405713602000,34,53c97ccc5237bc588dc1f994,18,0,4
1949,7,75.4487179487,31,20,2014-07-18 20:10:01.789000,1177,24.14,24.5512820513,22.0,383,982.05,Fair,9.99,1405714201000,34,53c97f275237bc58aa198e82,18,10,4
1942,7,75.8974358974,31,20,2014-07-18 20:20:02.506000,1184,24.14,24.1025641026,22.0,376,982.05,Fair,9.99,1405714802000,34,53c9817c5237bc58d2e15147,18,20,4
1955,7,75.0641025641,30,20,2014-07-18 20:30:02.018000,1171,19.31,24.9358974359,23.0,389,982.05,Fair,9.99,1405715402000,33,53c983d65237bc58eb50feff,18,30,4
1941,7,75.9615384615,30,20,2014-07-18 20:40:02.106000,1185,19.31,24.0384615385,23.0,375,982.05,Fair,9.99,1405716002000,33,53c9862e5237bc590eae3d18,18,40,4
1944,7,75.7692307692,30,20,2014-07-18 20:50:02.128000,1182,19.31,24.2307692308,23.0,378,982.05,Fair,9.99,1405716602000,33,53c988845237bc592773023e,18,50,4
1944,7,75.7692307692,29,21,2014-07-18 21:00:02.102000,1182,12.87,24.2307692308,25.0,378,982.05,Fair,9.99,1405717202000,33,53c98adc5237bc59433ef539,18,0,4
1939,7,76.0897435897,29,21,2014-07-18 21:10:02.232000,1187,12.87,23.9102564103,25.0,373,982.05,Fair,9.99,1405717802000,33,53c98d375237bc596a06deac,18,10,4
1935,7,76.3461538462,29,21,2014-07-18 21:20:02.513000,1191,12.87,23.6538461538,25.0,369,982.05,Fair,9.99,1405718402000,33,53c98f8e5237bc59876a932a,18,20,4
1956,7,75.0,29,21,2014-07-18 21:30:01.867000,1170,16.09,25.0,23.0,390,982.05,Fair,9.99,1405719001000,33,53c991e55237bc59aa50f853,18,30,4
1938,7,76.1538461538,29,21,2014-07-18 21:40:01.651000,1188,16.09,23.8461538462,23.0,372,982.05,Fair,9.99,1405719601000,33,53c9943e5237bc59c2d13978,18,40,4
1930,7,76.6666666667,29,21,2014-07-18 21:50:02.311000,1196,16.09,23.3333333333,23.0,364,982.05,Fair,9.99,1405720202000,33,53c996965237bc5a1ab44e30,18,50,4
1940,7,76.0256410256,28,22,2014-07-18 22:00:02.472000,1186,16.09,23.9743589744,21.0,374,982.05,Partly Cloudy,9.99,1405720802000,29,53c9990a5237bc5c46597267,18,0,4
1947,7,75.5769230769,28,22,2014-07-18 22:10:01.978000,1179,16.09,24.4230769231,21.0,381,982.05,Partly Cloudy,9.99,1405721401000,29,53c99b455237bc5c62e75c7e,18,10,4
1942,7,75.8974358974,28,22,2014-07-18 22:20:02.284000,1184,16.09,24.1025641026,21.0,376,982.05,Partly Cloudy,9.99,1405722002000,29,53c99d9c5237bc5c88e664b8,18,20,4
1950,7,75.3846153846,28,22,2014-07-18 22:30:02.108000,1176,22.53,24.6153846154,19.0,384,982.05,Fair,9.99,1405722602000,33,53c99ff95237bc5ca119d53a,18,30,4
1943,7,75.8333333333,28,22,2014-07-18 22:40:02.546000,1183,22.53,24.1666666667,19.0,377,982.05,Fair,9.99,1405723202000,33,53c9a25c5237bc5cc560226f,18,40,4
1941,7,75.9615384615,28,22,2014-07-18 22:50:02.044000,1185,22.53,24.0384615385,19.0,375,982.05,Fair,9.99,1405723802000,33,53c9a4a45237bc5cde4ff2d3,18,50,4
1943,7,75.8333333333,27,23,2014-07-18 23:00:02.185000,1183,19.31,24.1666666667,21.0,377,982.05,Fair,9.99,1405724402000,33,53c9a6fd5237bc5cfa85b51c,18,0,4
1924,7,77.0512820513,27,23,2014-07-18 23:10:02.559000,1202,19.31,22.9487179487,21.0,358,982.05,Fair,9.99,1405725002000,33,53c9a9545237bc5d212875ff,18,10,4
1916,7,77.5641025641,27,23,2014-07-18 23:20:02.477000,1210,19.31,22.4358974359,21.0,350,982.05,Fair,9.99,1405725602000,33,53c9abad5237bc5d3d7a90f5,18,20,4
1919,7,77.3717948718,26,23,2014-07-18 23:30:02.282000,1207,19.31,22.6282051282,24.0,353,982.05,Fair,9.99,1405726202000,33,53c9ae075237bc5d606fdfde,18,30,4
1917,7,77.5,26,23,2014-07-18 23:40:01.759000,1209,19.31,22.5,24.0,351,982.05,Fair,9.99,1405726801000,33,53c9b05d5237bc5d7a033277,18,40,4
1911,7,77.8846153846,26,23,2014-07-18 23:50:01.930000,1215,19.31,22.1153846154,24.0,345,982.05,Fair,9.99,1405727401000,33,53c9b2b55237bc5d93334e98,18,50,4
1912,7,77.8205128205,26,0,2014-07-19 00:00:02.444000,1214,19.31,22.1794871795,24.0,346,982.05,Fair,9.99,1405728002000,33,53c9b50f5237bc5db94fb5c0,19,0,5
1924,7,77.0512820513,26,0,2014-07-19 00:10:02.317000,1202,19.31,22.9487179487,23.0,358,982.05,Fair,9.99,1405728602000,33,53c9b7655237bc5dd621fdd9,19,10,5
1920,7,77.3076923077,26,0,2014-07-19 00:20:01.975000,1206,19.31,22.6923076923,23.0,354,982.05,Fair,9.99,1405729201000,33,53c9b9bc5237bc5dfc1e5dcb,19,20,5
1916,7,77.5641025641,25,0,2014-07-19 00:30:01.949000,1210,25.75,22.4358974359,26.0,350,982.05,Fair,9.99,1405729801000,33,53c9bc145237bc5e151bfcf1,19,30,5
1923,7,77.1153846154,25,0,2014-07-19 00:40:02.094000,1203,25.75,22.8846153846,26.0,357,982.05,Fair,9.99,1405730402000,33,53c9be6c5237bc5e2f2ebdda,19,40,5
1931,7,76.6025641026,25,0,2014-07-19 00:50:01.950000,1195,25.75,23.3974358974,26.0,365,982.05,Fair,9.99,1405731001000,33,53c9c0c55237bc5e6902417d,19,50,5
1925,7,76.9871794872,24,1,2014-07-19 01:00:02.102000,1201,20.92,23.0128205128,29.0,359,982.05,Fair,9.99,1405731602000,33,53c9c31d5237bc5f0fe0e2e1,19,0,5
1915,7,77.6282051282,24,1,2014-07-19 01:10:02.566000,1211,20.92,22.3717948718,29.0,349,982.05,Fair,9.99,1405732202000,33,53c9c5755237bc5f2c8b6a86,19,10,5
1914,7,77.6923076923,24,1,2014-07-19 01:20:02.442000,1212,20.92,22.3076923077,29.0,348,982.05,Fair,9.99,1405732802000,33,53c9c7cd5237bc5f51f0521b,19,20,5
1919,7,77.3717948718,24,1,2014-07-19 01:30:02.299000,1207,20.92,22.6282051282,29.0,353,982.05,Fair,9.99,1405733402000,33,53c9ca235237bc5f6a7765f1,19,30,5
1922,7,77.1794871795,24,1,2014-07-19 01:40:02.165000,1204,16.09,22.8205128205,31.0,356,982.05,Fair,9.99,1405734002000,33,53c9cc7d5237bc5f8e7ed452,19,40,5
1915,7,77.6282051282,24,1,2014-07-19 01:50:01.923000,1211,16.09,22.3717948718,31.0,349,982.05,Fair,9.99,1405734601000,33,53c9ced95237bc5fa71df55c,19,50,5
1909,7,78.0128205128,24,2,2014-07-19 02:00:02.610000,1217,16.09,21.9871794872,31.0,343,982.05,Fair,9.99,1405735202000,33,53c9d12c5237bc5fc32f1250,19,0,5
1905,7,78.2692307692,23,2,2014-07-19 02:10:02.307000,1221,14.48,21.7307692308,31.0,339,982.05,Fair,9.99,1405735802000,33,53c9d3845237bc5fea34deab,19,10,5
1914,7,77.6923076923,23,2,2014-07-19 02:20:01.736000,1212,14.48,22.3076923077,31.0,348,982.05,Fair,9.99,1405736401000,33,53c9d5db5237bc6006e8a90b,19,20,5
1917,7,77.5,23,2,2014-07-19 02:30:02.479000,1209,11.27,22.5,31.0,351,982.05,Fair,9.99,1405737002000,33,53c9d8345237bc601fd01de7,19,30,5
1918,7,77.4358974359,23,2,2014-07-19 02:40:02.568000,1208,11.27,22.5641025641,31.0,352,982.05,Fair,9.99,1405737602000,33,53c9da8c5237bc604206247d,19,40,5
1911,7,77.8846153846,23,2,2014-07-19 02:50:02.113000,1215,11.27,22.1153846154,31.0,345,982.05,Fair,9.99,1405738202000,33,53c9dce45237bc605b0f5e6c,19,50,5
1911,7,77.8846153846,23,3,2014-07-19 03:00:02.549000,1215,22.53,22.1153846154,33.0,345,982.05,Fair,9.99,1405738802000,33,53c9df425237bc6081590aec,19,0,5
1903,7,78.3974358974,23,3,2014-07-19 03:10:02.538000,1223,22.53,21.6025641026,33.0,337,982.05,Fair,9.99,1405739402000,33,53c9e1945237bc609eb8439d,19,10,5
1908,7,78.0769230769,23,3,2014-07-19 03:20:01.958000,1218,22.53,21.9230769231,33.0,342,982.05,Fair,9.99,1405740001000,33,53c9e3eb5237bc60c4ebc714,19,20,5
1917,7,77.5,23,3,2014-07-19 03:30:01.659000,1209,19.31,22.5,36.0,351,982.05,Fair,9.99,1405740601000,33,53c9e6435237bc60dd0226bf,19,30,5
1914,7,77.6923076923,23,3,2014-07-19 03:40:02.274000,1212,19.31,22.3076923077,36.0,348,982.05,Fair,9.99,1405741202000,33,53c9e89f5237bc61077af30c,19,40,5
1905,7,78.2692307692,23,3,2014-07-19 03:50:01.932000,1221,19.31,21.7307692308,36.0,339,982.05,Fair,9.99,1405741801000,33,53c9eaf45237bc612b92caab,19,50,5
1908,7,78.0769230769,23,4,2014-07-19 04:00:02.356000,1218,19.31,21.9230769231,36.0,342,982.05,Fair,9.99,1405742402000,33,53c9ed4c5237bc6147cb8903,19,0,5
1905,7,78.2692307692,22,4,2014-07-19 04:10:02.410000,1221,16.09,21.7307692308,38.0,339,982.05,Fair,9.99,1405743002000,33,53c9efa55237bc616217a41d,19,10,5
1899,7,78.6538461538,22,4,2014-07-19 04:20:02.070000,1227,16.09,21.3461538462,38.0,333,982.05,Fair,9.99,1405743602000,33,53c9f1fb5237bc618a2ff1be,19,20,5
1909,7,78.0128205128,22,4,2014-07-19 04:30:01.995000,1217,16.09,21.9871794872,38.0,343,982.05,Fair,9.99,1405744201000,33,53c9f4535237bc61a4d31e65,19,30,5
1911,7,77.8846153846,21,4,2014-07-19 04:40:01.776000,1215,16.09,22.1153846154,43.0,345,982.05,Fair,9.99,1405744801000,33,53c9f6ad5237bc61c7a6f6fa,19,40,5
1912,7,77.8205128205,21,4,2014-07-19 04:50:02.254000,1214,16.09,22.1794871795,43.0,346,982.05,Fair,9.99,1405745402000,33,53c9f9035237bc61df391a2f,19,50,5
1910,7,77.9487179487,21,5,2014-07-19 05:00:02.438000,1216,12.87,22.0512820513,43.0,344,982.05,Fair,9.99,1405746002000,33,53c9fb5c5237bc61fcb150f2,19,0,5
1914,7,77.6923076923,21,5,2014-07-19 05:10:02.196000,1212,12.87,22.3076923077,43.0,348,982.05,Fair,9.99,1405746602000,33,53c9fdb45237bc62229f2122,19,10,5
1915,7,77.6282051282,21,5,2014-07-19 05:20:01.647000,1211,12.87,22.3717948718,43.0,349,982.05,Fair,9.99,1405747201000,33,53ca000c5237bc623f77598d,19,20,5
1930,7,76.6666666667,20,5,2014-07-19 05:30:02.017000,1196,12.87,23.3333333333,49.0,364,982.05,Fair,9.99,1405747802000,34,53ca02655237bc625879b3d6,19,30,5
1931,7,76.6025641026,20,5,2014-07-19 05:40:01.662000,1195,12.87,23.3974358974,49.0,365,982.05,Fair,9.99,1405748401000,34,53ca04c05237bc627b50485d,19,40,5
1932,7,76.5384615385,20,5,2014-07-19 05:50:01.702000,1194,12.87,23.4615384615,49.0,366,982.05,Fair,9.99,1405749001000,34,53ca07145237bc62944a4ceb,19,50,5
1907,7,78.141025641,20,6,2014-07-19 06:00:01.849000,1219,12.87,21.858974359,49.0,341,982.05,Fair,9.99,1405749601000,34,53ca096b5237bc62b90d8db4,19,0,5
1916,7,77.5641025641,20,6,2014-07-19 06:10:02.247000,1210,12.87,22.4358974359,49.0,350,982.05,Fair,9.99,1405750202000,34,53ca0bc45237bc62d770517c,19,10,5
1921,7,77.2435897436,20,6,2014-07-19 06:20:02.462000,1205,12.87,22.7564102564,49.0,355,982.05,Fair,9.99,1405750802000,34,53ca0e1d5237bc62fd5eb377,19,20,5
1936,7,76.2820512821,20,6,2014-07-19 06:30:02.431000,1190,12.87,23.7179487179,49.0,370,982.05,Fair,9.99,1405751402000,34,53ca10765237bc633dcc1d09,19,30,5
1932,7,76.5384615385,20,6,2014-07-19 06:40:10.203000,1194,12.87,23.4615384615,49.0,366,982.05,Fair,9.99,1405752010000,34,53ca12e05237bc63f5fe13f0,19,40,5
1931,7,76.6025641026,20,6,2014-07-19 06:50:02.094000,1195,12.87,23.3974358974,49.0,365,982.05,Fair,9.99,1405752602000,34,53ca15255237bc641a401580,19,50,5
1918,7,77.4358974359,21,7,2014-07-19 07:00:02.127000,1208,12.87,22.5641025641,49.0,352,982.05,Fair,9.99,1405753202000,34,53ca177d5237bc6436bee76c,19,0,5
1930,7,76.6666666667,21,7,2014-07-19 07:10:01.948000,1196,12.87,23.3333333333,49.0,364,982.05,Fair,9.99,1405753801000,34,53ca19d35237bc6454284672,19,10,5
1931,7,76.6025641026,21,7,2014-07-19 07:20:01.976000,1195,12.87,23.3974358974,49.0,365,982.05,Fair,9.99,1405754401000,34,53ca1c2b5237bc647a8fffd2,19,20,5
1933,7,76.4743589744,21,7,2014-07-19 07:30:02.631000,1193,12.87,23.5256410256,49.0,367,982.05,Fair,9.99,1405755002000,34,53ca1e845237bc64934a8a51,19,30,5
1928,7,76.7948717949,21,7,2014-07-19 07:40:01.804000,1198,14.48,23.2051282051,49.0,362,982.05,Fair,9.99,1405755601000,34,53ca20dc5237bc64acb94248,19,40,5
1931,7,76.6025641026,21,7,2014-07-19 07:50:02.034000,1195,14.48,23.3974358974,49.0,365,982.05,Fair,9.99,1405756202000,34,53ca23335237bc64cf5912ad,19,50,5
1933,7,76.4743589744,21,8,2014-07-19 08:00:02.055000,1193,14.48,23.5256410256,49.0,367,982.05,Fair,9.99,1405756802000,34,53ca258b5237bc64ebddd08b,19,0,5
1945,7,75.7051282051,21,8,2014-07-19 08:10:02.498000,1181,12.87,24.2948717949,49.0,379,982.05,Fair,9.99,1405757402000,34,53ca27e45237bc65067b4852,19,10,5
1947,7,75.5769230769,21,8,2014-07-19 08:20:02.159000,1179,12.87,24.4230769231,49.0,381,982.05,Fair,9.99,1405758002000,34,53ca2a3b5237bc652e33af49,19,20,5
1958,7,74.8717948718,21,8,2014-07-19 08:30:02.491000,1168,14.48,25.1282051282,49.0,392,982.05,Fair,9.99,1405758602000,34,53ca2c955237bc65476acefa,19,30,5
1961,7,74.6794871795,21,8,2014-07-19 08:40:02.115000,1165,14.48,25.3205128205,49.0,395,982.05,Fair,9.99,1405759202000,34,53ca2ef05237bc656aeaf2d3,19,40,5
1957,7,74.9358974359,21,8,2014-07-19 08:50:02.160000,1169,14.48,25.0641025641,49.0,391,982.05,Fair,9.99,1405759802000,34,53ca31455237bc658357ee46,19,50,5
1969,7,74.1666666667,21,9,2014-07-19 09:00:02.524000,1157,19.31,25.8333333333,49.0,403,982.05,Fair,9.99,1405760402000,34,53ca339c5237bc65a9d6410e,19,0,5
1959,7,74.8076923077,21,9,2014-07-19 09:10:01.735000,1167,19.31,25.1923076923,49.0,393,982.05,Fair,9.99,1405761001000,34,53ca35f45237bc65c645743a,19,10,5
1965,7,74.4230769231,21,9,2014-07-19 09:20:01.775000,1161,19.31,25.5769230769,49.0,399,982.05,Fair,9.99,1405761601000,34,53ca384c5237bc65df13c15b,19,20,5
1966,7,74.358974359,22,9,2014-07-19 09:30:02.012000,1160,19.31,25.641025641,46.0,400,982.05,Fair,9.99,1405762202000,34,53ca3aa35237bc6605270549,19,30,5
1973,7,73.9102564103,22,9,2014-07-19 09:40:01.919000,1153,19.31,26.0897435897,46.0,407,982.05,Fair,9.99,1405762801000,34,53ca3cfc5237bc661de768cd,19,40,5
1978,7,73.5897435897,22,9,2014-07-19 09:50:01.814000,1148,19.31,26.4102564103,46.0,412,982.05,Fair,9.99,1405763401000,34,53ca3f535237bc66373eb880,19,50,5
1985,7,73.141025641,22,10,2014-07-19 10:00:02.261000,1141,19.31,26.858974359,46.0,419,982.05,Fair,9.99,1405764002000,34,53ca41ac5237bc665d8c4a03,19,0,5
2000,7,72.1794871795,22,10,2014-07-19 10:10:02.218000,1126,19.31,27.8205128205,46.0,434,982.05,Fair,9.99,1405764602000,34,53ca44045237bc667af931b4,19,10,5
1999,7,72.2435897436,22,10,2014-07-19 10:20:02.397000,1127,19.31,27.7564102564,46.0,433,982.05,Fair,9.99,1405765202000,34,53ca465c5237bc67923c472e,19,20,5
2003,7,71.9871794872,22,10,2014-07-19 10:30:01.963000,1123,20.92,28.0128205128,46.0,437,982.05,Fair,9.99,1405765801000,34,53ca48b35237bc694729a1d2,19,30,5
2021,7,70.8333333333,22,10,2014-07-19 10:40:02.397000,1105,20.92,29.1666666667,46.0,455,982.05,Fair,9.99,1405766402000,34,53ca4b0c5237bc6a2f9e713f,19,40,5
2025,7,70.5769230769,22,10,2014-07-19 10:50:01.662000,1101,20.92,29.4230769231,46.0,459,982.05,Fair,9.99,1405767001000,34,53ca4d665237bc6a49a4542e,19,50,5
2025,7,70.5769230769,23,11,2014-07-19 11:00:02.540000,1101,19.31,29.4230769231,41.0,459,982.05,Partly Cloudy,9.99,1405767602000,30,53ca4fc65237bc6a66ebf152,19,0,5
2034,7,70.0,23,11,2014-07-19 11:10:02.139000,1092,19.31,30.0,41.0,468,982.05,Partly Cloudy,9.99,1405768202000,30,53ca52145237bc6a8d127106,19,10,5
2031,7,70.1923076923,23,11,2014-07-19 11:20:01.780000,1095,19.31,29.8076923077,41.0,465,982.05,Partly Cloudy,9.99,1405768801000,30,53ca546c5237bc6aa9e3db1b,19,20,5
2021,7,70.8333333333,23,11,2014-07-19 11:30:01.942000,1105,19.31,29.1666666667,41.0,455,982.05,Partly Cloudy,9.99,1405769401000,30,53ca56c45237bc6ac27cad95,19,30,5
2028,7,70.3846153846,23,11,2014-07-19 11:40:02.311000,1098,20.92,29.6153846154,44.0,462,982.05,Partly Cloudy,9.99,1405770002000,30,53ca591f5237bc6ae5fb13ea,19,40,5
2013,7,71.3461538462,23,11,2014-07-19 11:50:01.999000,1113,20.92,28.6538461538,44.0,447,982.05,Partly Cloudy,9.99,1405770601000,30,53ca5b745237bc6afec14aea,19,50,5
2008,7,71.6666666667,23,12,2014-07-19 12:00:02.310000,1118,20.92,28.3333333333,44.0,442,982.05,Partly Cloudy,9.99,1405771202000,30,53ca5dcc5237bc6b1ab85679,19,0,5
